time,open,high,low,close,volume
2025-11-22 08:00:00+00:00,33.887,33.92,32.702,32.872,311227.29
2025-11-22 12:00:00+00:00,32.865,32.947,31.803,31.844,731991.96
2025-11-22 16:00:00+00:00,31.844,32.027,30.5,30.536,1450309.94
2025-11-22 20:00:00+00:00,30.518,30.641,29.383,29.957,1323538.9
2025-11-23 00:00:00+00:00,29.96,31.558,29.602,31.247,965094.3
2025-11-23 04:00:00+00:00,31.256,31.894,30.381,30.895,560738.4
2025-11-23 08:00:00+00:00,30.88,31.668,30.729,31.541,345223.09
2025-11-23 12:00:00+00:00,31.547,32.068,30.591,31.192,514465.48
2025-11-23 16:00:00+00:00,31.183,31.23,30.25,31.031,366941.98
2025-11-23 20:00:00+00:00,31.025,32.658,30.905,31.869,644267.16
2025-11-24 00:00:00+00:00,31.864,33.707,31.5,33.032,679385.04
2025-11-24 04:00:00+00:00,33.041,33.046,31.188,31.569,612843.51
2025-11-24 08:00:00+00:00,31.571,31.797,31.044,31.2,393296.31
2025-11-24 12:00:00+00:00,31.199,31.925,30.0,31.027,857018.41
2025-11-24 16:00:00+00:00,31.032,32.491,31.028,32.461,549410.07
2025-11-24 20:00:00+00:00,32.468,34.638,32.375,33.722,965584.72
2025-11-25 00:00:00+00:00,33.721,33.843,32.243,32.618,537308.57
2025-11-25 04:00:00+00:00,32.621,32.905,31.803,31.892,317505.34
2025-11-25 08:00:00+00:00,31.9,35.045,31.9,32.555,1464677.37
2025-11-25 12:00:00+00:00,32.552,33.199,31.838,32.273,496852.19
2025-11-25 16:00:00+00:00,32.286,32.723,31.822,32.388,356350.32
2025-11-25 20:00:00+00:00,32.384,33.94,32.21,33.737,482931.33
2025-11-26 00:00:00+00:00,33.739,34.65,33.651,33.929,452793.07
2025-11-26 04:00:00+00:00,33.917,34.99,33.633,34.781,459728.85
2025-11-26 08:00:00+00:00,34.772,34.8,33.667,33.742,292690.38
2025-11-26 12:00:00+00:00,33.742,34.343,33.042,33.852,600027.38
2025-11-26 16:00:00+00:00,33.843,35.7,33.813,35.229,647895.56
2025-11-26 20:00:00+00:00,35.229,36.38,34.879,36.248,600093.54
2025-11-27 00:00:00+00:00,36.249,36.515,35.597,35.687,509446.09
2025-11-27 04:00:00+00:00,35.693,35.976,35.37,35.584,372461.59
2025-11-27 08:00:00+00:00,35.579,35.639,34.571,34.84,432015.0
2025-11-27 12:00:00+00:00,34.836,35.082,34.504,34.736,435597.24
2025-11-27 16:00:00+00:00,34.737,35.865,34.549,35.776,410662.44
2025-11-27 20:00:00+00:00,35.786,36.0,34.655,34.736,344044.18
2025-11-28 00:00:00+00:00,34.733,34.875,33.826,34.864,294019.86
2025-11-28 04:00:00+00:00,34.864,35.545,34.485,34.664,262107.78
2025-11-28 08:00:00+00:00,34.665,36.305,34.639,35.972,371096.02
2025-11-28 12:00:00+00:00,35.966,36.799,35.33,35.479,619533.8
2025-11-28 16:00:00+00:00,35.496,35.615,34.182,34.56,538550.32
2025-11-28 20:00:00+00:00,34.548,35.457,34.274,34.938,420954.29
2025-11-29 00:00:00+00:00,34.937,35.166,34.641,34.826,211061.31
2025-11-29 04:00:00+00:00,34.836,36.445,34.103,35.956,409848.4
2025-11-29 08:00:00+00:00,35.963,36.019,35.212,35.723,395473.1
2025-11-29 12:00:00+00:00,35.731,36.247,34.462,34.765,537921.68
2025-11-29 16:00:00+00:00,34.772,35.209,34.057,34.486,310573.98
2025-11-29 20:00:00+00:00,34.486,34.759,34.212,34.349,156130.97
2025-11-30 00:00:00+00:00,34.35,34.54,33.987,34.294,154721.59
2025-11-30 04:00:00+00:00,34.294,34.349,33.378,33.978,182342.86
2025-11-30 08:00:00+00:00,33.978,34.073,32.889,32.946,486084.38
2025-11-30 12:00:00+00:00,32.949,33.754,32.85,33.038,349635.13
2025-11-30 16:00:00+00:00,33.036,33.975,33.036,33.733,177423.85
2025-11-30 20:00:00+00:00,33.729,33.811,31.848,31.894,718182.97
2025-12-01 00:00:00+00:00,31.898,32.04,30.442,30.763,1253692.59
2025-12-01 04:00:00+00:00,30.761,31.227,30.28,31.201,452191.77
2025-12-01 08:00:00+00:00,31.195,31.382,30.6,30.619,374574.08
2025-12-01 12:00:00+00:00,30.626,30.807,29.189,29.76,1059032.64
2025-12-01 16:00:00+00:00,29.76,29.981,29.235,29.53,524224.82
2025-12-01 20:00:00+00:00,29.516,31.471,29.516,30.995,686864.46
2025-12-02 00:00:00+00:00,31.006,31.51,30.355,31.07,409214.87
2025-12-02 04:00:00+00:00,31.069,31.984,30.948,31.682,345402.45
2025-12-02 08:00:00+00:00,31.682,31.995,31.119,31.827,336094.69
2025-12-02 12:00:00+00:00,31.822,33.342,31.542,33.025,1201875.14
2025-12-02 16:00:00+00:00,32.999,33.702,32.641,33.116,659947.51
2025-12-02 20:00:00+00:00,33.125,34.368,32.645,33.833,451779.64
2025-12-03 00:00:00+00:00,33.854,34.808,33.382,34.256,461768.83
2025-12-03 04:00:00+00:00,34.256,35.337,34.065,34.254,416298.63
2025-12-03 08:00:00+00:00,34.254,34.646,33.5,33.776,415935.08
2025-12-03 12:00:00+00:00,33.776,34.695,33.468,34.06,590951.83
2025-12-03 16:00:00+00:00,34.066,34.812,33.86,34.8,362582.04
2025-12-03 20:00:00+00:00,34.8,35.111,34.299,34.63,468197.87
2025-12-04 00:00:00+00:00,34.64,36.17,34.26,35.587,521137.49
2025-12-04 04:00:00+00:00,35.58,35.585,34.673,35.237,372404.85
2025-12-04 08:00:00+00:00,35.246,35.378,34.568,34.758,236734.74
2025-12-04 12:00:00+00:00,34.769,34.952,34.057,34.575,304477.4
2025-12-04 16:00:00+00:00,34.561,34.917,33.244,33.488,585789.62
2025-12-04 20:00:00+00:00,33.48,33.706,33.089,33.533,208783.49
2025-12-05 00:00:00+00:00,33.535,33.904,33.276,33.696,136170.51
2025-12-05 04:00:00+00:00,33.704,33.838,33.2,33.219,141695.78
2025-12-05 08:00:00+00:00,33.22,33.29,31.847,31.904,498412.67
2025-12-05 12:00:00+00:00,31.91,32.068,31.124,31.496,1095076.13
2025-12-05 16:00:00+00:00,31.49,31.521,30.485,31.111,894043.65
2025-12-05 20:00:00+00:00,31.113,31.354,30.829,30.992,321622.69
2025-12-06 00:00:00+00:00,30.993,31.235,30.648,31.121,285797.44
2025-12-06 04:00:00+00:00,31.116,31.398,31.029,31.075,189335.53
2025-12-06 08:00:00+00:00,31.078,31.092,30.66,30.858,190479.35
2025-12-06 12:00:00+00:00,30.859,31.203,30.62,30.88,246385.35
2025-12-06 16:00:00+00:00,30.88,31.493,30.863,31.021,177612.54
2025-12-06 20:00:00+00:00,31.02,31.281,30.2,30.952,253135.31
2025-12-07 00:00:00+00:00,30.949,31.166,30.799,30.965,113495.7
2025-12-07 04:00:00+00:00,30.964,31.2,30.5,30.52,135310.82
2025-12-07 08:00:00+00:00,30.523,30.542,29.128,29.657,1075654.49
2025-12-07 12:00:00+00:00,29.664,30.057,28.137,29.074,1188231.09
2025-12-07 16:00:00+00:00,29.059,29.875,28.792,29.679,589412.81
2025-12-07 20:00:00+00:00,29.677,29.921,28.5,29.728,447087.51
2025-12-08 00:00:00+00:00,29.727,30.963,29.454,29.991,476455.8
2025-12-08 04:00:00+00:00,29.993,30.533,29.87,30.018,338586.02
2025-12-08 08:00:00+00:00,30.019,30.836,29.971,30.661,267710.63
2025-12-08 12:00:00+00:00,30.675,30.692,29.1,29.585,650231.12
2025-12-08 16:00:00+00:00,29.58,30.023,28.657,29.078,823447.74
2025-12-08 20:00:00+00:00,29.08,29.902,29.043,29.476,439496.57
2025-12-09 00:00:00+00:00,29.478,29.538,28.421,28.62,754081.31
2025-12-09 04:00:00+00:00,28.622,28.715,27.411,28.301,1368930.3
2025-12-09 08:00:00+00:00,28.281,28.419,27.458,27.977,789607.55
2025-12-09 12:00:00+00:00,27.978,28.799,27.774,28.522,788623.65
2025-12-09 16:00:00+00:00,28.534,29.283,28.262,29.077,818516.33
2025-12-09 20:00:00+00:00,29.076,29.145,27.501,27.901,438602.47
2025-12-10 00:00:00+00:00,27.895,28.917,27.632,28.82,350329.1
2025-12-10 04:00:00+00:00,28.823,29.524,28.668,29.316,524220.83
2025-12-10 08:00:00+00:00,29.327,29.495,28.988,29.113,167813.42
2025-12-10 12:00:00+00:00,29.115,29.29,28.728,29.024,305079.19
2025-12-10 16:00:00+00:00,29.024,29.926,28.824,29.486,444423.08
2025-12-10 20:00:00+00:00,29.489,29.992,28.83,28.836,522040.17
2025-12-11 00:00:00+00:00,28.839,29.19,28.167,28.612,403212.14
2025-12-11 04:00:00+00:00,28.611,28.835,27.926,28.076,358968.38
2025-12-11 08:00:00+00:00,28.073,28.102,27.102,27.219,399099.7
2025-12-11 12:00:00+00:00,27.22,28.11,26.868,27.55,843001.71
2025-12-11 16:00:00+00:00,27.531,28.529,27.437,28.166,432440.08
2025-12-11 20:00:00+00:00,28.176,29.239,28.175,29.164,397593.71
2025-12-12 00:00:00+00:00,29.158,29.648,28.851,29.462,333735.94
2025-12-12 04:00:00+00:00,29.462,29.827,29.3,29.523,207825.48
2025-12-12 08:00:00+00:00,29.518,29.968,29.146,29.843,231420.85
2025-12-12 12:00:00+00:00,29.843,29.886,28.587,28.879,447136.07
2025-12-12 16:00:00+00:00,28.872,30.269,28.672,28.825,590343.28
2025-12-12 20:00:00+00:00,28.838,29.06,28.339,28.612,340425.13
2025-12-13 00:00:00+00:00,28.614,28.867,28.331,28.537,112441.01
2025-12-13 04:00:00+00:00,28.544,28.549,27.938,28.034,233602.6
2025-12-13 08:00:00+00:00,28.044,29.037,27.942,28.926,257626.08
2025-12-13 12:00:00+00:00,28.888,29.471,28.838,29.176,241469.93
2025-12-13 16:00:00+00:00,29.18,29.38,28.8,28.926,167214.75
2025-12-13 20:00:00+00:00,28.927,29.748,28.615,29.593,176213.01
2025-12-14 00:00:00+00:00,29.598,29.841,29.208,29.274,148170.5
2025-12-14 04:00:00+00:00,29.265,29.574,28.923,29.532,229229.87
2025-12-14 08:00:00+00:00,29.53,29.574,28.641,28.839,254423.3
2025-12-14 12:00:00+00:00,28.839,29.893,28.666,28.843,417770.89
2025-12-14 16:00:00+00:00,28.857,29.517,28.744,29.135,455526.33
2025-12-14 20:00:00+00:00,29.123,29.264,28.4,28.834,322943.26
2025-12-15 00:00:00+00:00,28.835,29.584,28.628,28.962,220180.66
2025-12-15 04:00:00+00:00,28.988,29.27,28.959,29.116,163587.32
2025-12-15 08:00:00+00:00,29.115,29.512,28.994,29.373,156751.29
2025-12-15 12:00:00+00:00,29.386,29.49,27.346,27.714,1188453.83
2025-12-15 16:00:00+00:00,27.745,28.068,27.198,27.534,1077350.02
2025-12-15 20:00:00+00:00,27.548,27.719,27.182,27.598,714997.57
2025-12-16 00:00:00+00:00,27.601,27.66,26.35,26.695,901178.86
2025-12-16 04:00:00+00:00,26.697,26.766,26.053,26.303,556519.19
2025-12-16 08:00:00+00:00,26.302,27.394,26.239,27.387,248478.15
2025-12-16 12:00:00+00:00,27.389,27.591,26.798,27.261,634718.48
2025-12-16 16:00:00+00:00,27.268,27.315,26.268,26.9,511435.1
2025-12-16 20:00:00+00:00,26.901,27.172,26.508,26.795,674778.07
2025-12-17 00:00:00+00:00,26.788,28.31,26.202,26.817,1388406.22
2025-12-17 04:00:00+00:00,26.817,27.268,26.523,27.179,598405.22
2025-12-17 08:00:00+00:00,27.17,27.666,26.666,27.601,380121.56
2025-12-17 12:00:00+00:00,27.607,27.895,26.594,26.735,954337.93
2025-12-17 16:00:00+00:00,26.731,27.026,24.656,24.732,2176690.54
2025-12-17 20:00:00+00:00,24.732,25.006,24.22,24.482,1581073.26
2025-12-18 00:00:00+00:00,24.479,24.766,24.1,24.176,572938.1
2025-12-18 04:00:00+00:00,24.184,24.573,23.873,23.96,678033.94
2025-12-18 08:00:00+00:00,23.961,24.473,23.607,24.352,953813.71
2025-12-18 12:00:00+00:00,24.355,25.276,24.1,24.668,908667.82
2025-12-18 16:00:00+00:00,24.678,24.78,22.586,22.786,1918275.22
2025-12-18 20:00:00+00:00,22.785,23.235,22.439,22.452,1020537.61
2025-12-19 00:00:00+00:00,22.461,23.281,22.182,23.064,964742.38
2025-12-19 04:00:00+00:00,23.067,24.193,23.014,23.919,521865.82
2025-12-19 08:00:00+00:00,23.919,24.774,23.772,24.588,383585.03
2025-12-19 12:00:00+00:00,24.591,24.685,23.701,23.862,497240.93
2025-12-19 16:00:00+00:00,23.866,25.097,23.812,24.759,713555.21
2025-12-19 20:00:00+00:00,24.757,24.938,24.45,24.874,212652.04
2025-12-20 00:00:00+00:00,24.873,24.902,24.35,24.583,128446.9
2025-12-20 04:00:00+00:00,24.583,24.963,24.54,24.928,104109.94
2025-12-20 08:00:00+00:00,24.922,25.525,24.508,24.695,200113.42
2025-12-20 12:00:00+00:00,24.691,24.839,24.49,24.685,109791.62
2025-12-20 16:00:00+00:00,24.686,25.361,24.632,25.151,215003.46
2025-12-20 20:00:00+00:00,25.148,25.266,23.819,24.006,250486.39
2025-12-21 00:00:00+00:00,23.998,24.128,23.592,23.905,193297.33
2025-12-21 04:00:00+00:00,23.893,24.295,23.85,24.191,106522.35
2025-12-21 08:00:00+00:00,24.194,24.611,24.024,24.293,226228.72
2025-12-21 12:00:00+00:00,24.294,24.414,23.721,24.176,178039.3
2025-12-21 16:00:00+00:00,24.178,24.545,24.014,24.368,135012.61
2025-12-21 20:00:00+00:00,24.368,24.848,24.026,24.84,186023.78
2025-12-22 00:00:00+00:00,24.834,25.018,24.48,24.772,287713.9
2025-12-22 04:00:00+00:00,24.779,25.395,24.661,25.385,258332.26
2025-12-22 08:00:00+00:00,25.384,25.681,24.992,25.069,246638.07
2025-12-22 12:00:00+00:00,25.076,25.451,24.427,24.701,473147.49
2025-12-22 16:00:00+00:00,24.73,25.235,24.548,24.658,613268.49
2025-12-22 20:00:00+00:00,24.658,25.12,24.552,24.858,284567.3
2025-12-23 00:00:00+00:00,24.87,25.002,24.346,24.347,170261.91
2025-12-23 04:00:00+00:00,24.345,24.477,24.047,24.266,268851.79
2025-12-23 08:00:00+00:00,24.258,24.412,23.841,24.299,244510.41
2025-12-23 12:00:00+00:00,24.298,24.6,23.66,24.087,395899.11
2025-12-23 16:00:00+00:00,24.088,24.587,24.049,24.576,269865.0
2025-12-23 20:00:00+00:00,24.57,24.75,23.819,23.959,254934.09
2025-12-24 00:00:00+00:00,23.964,24.395,23.644,24.07,151561.92
2025-12-24 04:00:00+00:00,24.066,24.231,23.725,23.726,105778.07
2025-12-24 08:00:00+00:00,23.725,23.998,23.621,23.919,163240.86
2025-12-24 12:00:00+00:00,23.924,24.3,23.804,24.293,237037.27
2025-12-24 16:00:00+00:00,24.286,24.706,24.17,24.668,202389.5
2025-12-24 20:00:00+00:00,24.674,25.235,24.445,25.155,163621.11
2025-12-25 00:00:00+00:00,25.157,25.204,24.78,24.874,162865.75
2025-12-25 04:00:00+00:00,24.871,25.13,24.602,24.715,69660.93
2025-12-25 08:00:00+00:00,24.704,24.739,24.484,24.648,57696.84
2025-12-25 12:00:00+00:00,24.636,24.897,24.538,24.803,94962.18
2025-12-25 16:00:00+00:00,24.805,25.2,24.776,24.917,163008.92
2025-12-25 20:00:00+00:00,24.918,25.011,24.2,24.398,187840.75
2025-12-26 00:00:00+00:00,24.396,25.113,24.368,24.93,245858.49
2025-12-26 04:00:00+00:00,24.929,25.488,24.781,25.101,200578.8
2025-12-26 08:00:00+00:00,25.095,25.485,24.909,24.929,153173.73
2025-12-26 12:00:00+00:00,24.923,25.178,24.727,24.984,253274.75
2025-12-26 16:00:00+00:00,24.984,25.048,24.75,24.995,145141.41
2025-12-26 20:00:00+00:00,24.993,25.821,24.971,25.781,270029.21
2025-12-27 00:00:00+00:00,25.78,26.419,25.564,25.916,305422.92
2025-12-27 04:00:00+00:00,25.916,26.067,25.766,25.952,79457.37
2025-12-27 08:00:00+00:00,25.95,26.334,25.949,26.108,94261.45
2025-12-27 12:00:00+00:00,26.105,26.159,25.71,25.964,230679.63
2025-12-27 16:00:00+00:00,25.968,25.974,25.394,25.691,167559.87
2025-12-27 20:00:00+00:00,25.699,26.138,25.583,25.951,112292.06
2025-12-28 00:00:00+00:00,25.955,26.192,25.871,26.088,99107.07
2025-12-28 04:00:00+00:00,26.087,26.299,25.708,25.806,84035.12
2025-12-28 08:00:00+00:00,25.815,26.035,25.757,25.859,52599.87
2025-12-28 12:00:00+00:00,25.857,25.897,25.078,25.175,191244.59
2025-12-28 16:00:00+00:00,25.166,25.455,24.913,24.971,510521.36
2025-12-28 20:00:00+00:00,24.964,25.432,24.812,25.339,308931.26
2025-12-29 00:00:00+00:00,25.344,26.259,25.252,26.088,454697.85
2025-12-29 04:00:00+00:00,26.088,26.267,25.8,25.94,328718.97
2025-12-29 08:00:00+00:00,25.94,26.107,25.515,25.653,246747.24
2025-12-29 12:00:00+00:00,25.644,26.114,25.306,26.014,210569.87
2025-12-29 16:00:00+00:00,26.014,26.406,25.629,25.647,286647.74
2025-12-29 20:00:00+00:00,25.642,25.994,25.64,25.787,165767.4
2025-12-30 00:00:00+00:00,25.788,25.876,25.38,25.76,302271.29
2025-12-30 04:00:00+00:00,25.762,26.427,25.732,26.125,457199.42
2025-12-30 08:00:00+00:00,26.126,26.668,25.725,25.878,375964.29
2025-12-30 12:00:00+00:00,25.877,25.877,25.4,25.774,261163.31
2025-12-30 16:00:00+00:00,25.775,25.993,25.532,25.981,233456.71
2025-12-30 20:00:00+00:00,25.985,26.089,25.769,25.961,190483.29
2025-12-31 00:00:00+00:00,25.962,26.113,25.684,25.82,176453.96
2025-12-31 04:00:00+00:00,25.806,26.054,25.717,25.758,260451.53
2025-12-31 08:00:00+00:00,25.755,25.919,25.692,25.784,249350.54
2025-12-31 12:00:00+00:00,25.777,26.226,25.733,25.91,431990.57
2025-12-31 16:00:00+00:00,25.911,26.081,25.52,25.75,338088.79
2025-12-31 20:00:00+00:00,25.746,25.88,25.273,25.43,482186.52
2026-01-01 00:00:00+00:00,25.432,26.064,25.4,25.569,529953.76
2026-01-01 04:00:00+00:00,25.574,25.674,25.389,25.653,213891.71
2026-01-01 08:00:00+00:00,25.653,25.846,25.548,25.765,96272.29
2026-01-01 12:00:00+00:00,25.77,25.776,24.017,24.302,741873.01
2026-01-01 16:00:00+00:00,24.302,24.604,23.958,24.393,513201.97
2026-01-01 20:00:00+00:00,24.398,24.479,23.763,24.226,377585.32
2026-01-02 00:00:00+00:00,24.225,24.607,24.066,24.499,197914.8
2026-01-02 04:00:00+00:00,24.501,24.78,24.189,24.303,268444.1
2026-01-02 08:00:00+00:00,24.304,24.98,24.275,24.456,307374.01
2026-01-02 12:00:00+00:00,24.458,24.708,24.264,24.497,517951.09
2026-01-02 16:00:00+00:00,24.493,24.882,24.415,24.63,327127.95
2026-01-02 20:00:00+00:00,24.629,24.66,24.081,24.587,416981.5
2026-01-03 00:00:00+00:00,24.586,24.755,24.402,24.558,276985.6
2026-01-03 04:00:00+00:00,24.559,25.224,24.314,24.518,327905.0
2026-01-03 08:00:00+00:00,24.517,24.676,24.28,24.386,176201.8
2026-01-03 12:00:00+00:00,24.39,24.967,24.308,24.788,221823.59
2026-01-03 16:00:00+00:00,24.792,25.193,24.71,24.806,123367.83
2026-01-03 20:00:00+00:00,24.79,25.439,24.483,25.384,295684.62
2026-01-04 00:00:00+00:00,25.398,25.575,25.063,25.301,254015.65
2026-01-04 04:00:00+00:00,25.302,25.344,24.969,25.153,103983.07
2026-01-04 08:00:00+00:00,25.149,25.354,24.863,25.251,179196.48
2026-01-04 12:00:00+00:00,25.244,26.175,25.082,26.159,318636.79
2026-01-04 16:00:00+00:00,26.159,26.388,25.77,25.871,270119.31
2026-01-04 20:00:00+00:00,25.871,26.888,25.823,26.872,321213.21
2026-01-05 00:00:00+00:00,26.869,27.362,26.35,26.438,483431.64
2026-01-05 04:00:00+00:00,26.439,26.642,26.145,26.407,190090.96
2026-01-05 08:00:00+00:00,26.412,26.813,25.927,26.336,745983.33
2026-01-05 12:00:00+00:00,26.337,26.588,25.8,26.429,336913.51
2026-01-05 16:00:00+00:00,26.43,27.2,26.184,27.078,328407.72
2026-01-05 20:00:00+00:00,27.079,27.473,26.422,26.525,513823.01
2026-01-06 00:00:00+00:00,26.523,26.808,26.09,26.398,798492.37
2026-01-06 04:00:00+00:00,26.401,27.137,26.301,26.384,425082.98
2026-01-06 08:00:00+00:00,26.389,27.0,26.197,26.922,515568.11
2026-01-06 12:00:00+00:00,26.925,27.45,26.871,27.172,415477.58
2026-01-06 16:00:00+00:00,27.173,27.562,26.4,27.084,960929.74
2026-01-06 20:00:00+00:00,27.083,28.439,27.082,28.246,737846.53
2026-01-07 00:00:00+00:00,28.253,28.376,27.47,27.811,306413.05
2026-01-07 04:00:00+00:00,27.811,27.982,27.277,27.603,364014.57
2026-01-07 08:00:00+00:00,27.605,27.731,27.0,27.037,625766.4
2026-01-07 12:00:00+00:00,27.021,27.072,26.455,26.46,697619.62
2026-01-07 16:00:00+00:00,26.457,27.172,26.45,26.879,331888.53
2026-01-07 20:00:00+00:00,26.873,27.028,26.51,26.851,235986.14
2026-01-08 00:00:00+00:00,26.851,27.069,26.364,26.492,313088.38
2026-01-08 04:00:00+00:00,26.494,26.714,26.137,26.696,422645.04
2026-01-08 08:00:00+00:00,26.696,26.737,25.845,26.142,330004.73
2026-01-08 12:00:00+00:00,26.142,26.274,25.691,26.188,542878.83
2026-01-08 16:00:00+00:00,26.183,26.289,25.777,25.95,313138.78
2026-01-08 20:00:00+00:00,25.949,25.975,25.58,25.667,340010.92
2026-01-09 00:00:00+00:00,25.677,25.792,25.434,25.741,301830.79
2026-01-09 04:00:00+00:00,25.742,26.199,25.698,26.085,187060.83
2026-01-09 08:00:00+00:00,26.087,26.122,25.228,25.504,737842.76
2026-01-09 12:00:00+00:00,25.504,25.981,25.321,25.607,438856.49
2026-01-09 16:00:00+00:00,25.614,25.899,25.012,25.123,317302.33
2026-01-09 20:00:00+00:00,25.123,25.228,24.952,25.065,163127.28
2026-01-10 00:00:00+00:00,25.068,25.078,24.234,24.391,609998.5
2026-01-10 04:00:00+00:00,24.398,24.433,24.192,24.328,167753.75
2026-01-10 08:00:00+00:00,24.334,24.675,24.243,24.564,141940.87
2026-01-10 12:00:00+00:00,24.564,24.625,24.223,24.318,115726.24
2026-01-10 16:00:00+00:00,24.318,24.332,23.836,24.122,275956.82
2026-01-10 20:00:00+00:00,24.122,24.234,23.768,24.018,131658.25
2026-01-11 00:00:00+00:00,24.018,24.2,23.974,24.197,98471.11
2026-01-11 04:00:00+00:00,24.197,24.495,24.137,24.449,80435.75
2026-01-11 08:00:00+00:00,24.452,24.499,24.31,24.421,81479.38
2026-01-11 12:00:00+00:00,24.422,24.602,24.344,24.407,182922.8
2026-01-11 16:00:00+00:00,24.413,24.642,24.36,24.544,91706.99
2026-01-11 20:00:00+00:00,24.538,24.538,24.234,24.396,104502.47
2026-01-12 00:00:00+00:00,24.413,25.382,24.27,24.87,355771.71
2026-01-12 04:00:00+00:00,24.881,25.088,24.688,24.713,143046.53
2026-01-12 08:00:00+00:00,24.712,24.849,23.6,23.986,890759.6
2026-01-12 12:00:00+00:00,23.98,24.088,23.059,23.574,773661.03
2026-01-12 16:00:00+00:00,23.565,23.93,23.274,23.892,343394.32
2026-01-12 20:00:00+00:00,23.892,24.122,23.676,23.742,202241.83
2026-01-13 00:00:00+00:00,23.743,24.236,23.722,24.217,158967.4
2026-01-13 04:00:00+00:00,24.213,24.463,24.174,24.258,145357.18
2026-01-13 08:00:00+00:00,24.259,24.647,24.017,24.282,679905.73
2026-01-13 12:00:00+00:00,24.283,24.683,24.23,24.391,352352.46
2026-01-13 16:00:00+00:00,24.392,25.042,24.385,24.979,310606.43
2026-01-13 20:00:00+00:00,24.98,25.879,24.715,25.763,598950.3
2026-01-14 00:00:00+00:00,25.76,26.121,25.621,26.072,193123.04
2026-01-14 04:00:00+00:00,26.058,26.198,25.715,26.186,159384.24
2026-01-14 08:00:00+00:00,26.187,26.5,25.786,25.803,475383.67
2026-01-14 12:00:00+00:00,25.807,26.61,25.742,26.338,386615.8
2026-01-14 16:00:00+00:00,26.338,26.885,25.803,26.35,545940.6
2026-01-14 20:00:00+00:00,26.353,26.476,25.67,25.984,315324.38
2026-01-15 00:00:00+00:00,25.984,26.099,24.694,24.743,588476.76
2026-01-15 04:00:00+00:00,24.745,25.283,24.714,25.028,253957.63
2026-01-15 08:00:00+00:00,25.041,25.332,24.938,25.201,544422.17
2026-01-15 12:00:00+00:00,25.194,25.582,24.485,24.9,326146.92
2026-01-15 16:00:00+00:00,24.909,25.271,24.51,24.958,430711.41
2026-01-15 20:00:00+00:00,24.989,25.181,24.357,24.733,271087.56
2026-01-16 00:00:00+00:00,24.732,24.859,24.537,24.592,129859.62
2026-01-16 04:00:00+00:00,24.593,25.042,24.509,24.827,176241.2
2026-01-16 08:00:00+00:00,24.838,25.13,24.665,25.12,659287.36
2026-01-16 12:00:00+00:00,25.114,25.227,24.622,24.817,204727.91
2026-01-16 16:00:00+00:00,24.813,25.106,24.723,24.814,129248.41
2026-01-16 20:00:00+00:00,24.82,25.067,24.671,25.0,75002.71
2026-01-17 00:00:00+00:00,25.0,25.018,24.8,24.828,48249.58
2026-01-17 04:00:00+00:00,24.824,25.032,24.791,24.948,75758.57
2026-01-17 08:00:00+00:00,24.948,25.345,24.948,25.274,103265.53
2026-01-17 12:00:00+00:00,25.267,25.667,25.074,25.659,225615.09
2026-01-17 16:00:00+00:00,25.663,25.827,25.368,25.639,226234.73
2026-01-17 20:00:00+00:00,25.639,25.728,25.306,25.409,189240.49
2026-01-18 00:00:00+00:00,25.413,25.55,25.238,25.476,55130.42
2026-01-18 04:00:00+00:00,25.476,26.019,25.42,25.835,179418.73
2026-01-18 08:00:00+00:00,25.833,26.131,25.733,26.007,112727.04
2026-01-18 12:00:00+00:00,26.008,26.026,25.68,25.82,78889.79
2026-01-18 16:00:00+00:00,25.825,25.888,25.078,25.171,290110.09
2026-01-18 20:00:00+00:00,25.165,25.286,24.4,24.471,332425.36
2026-01-19 00:00:00+00:00,24.468,24.471,23.168,23.934,605960.33
2026-01-19 04:00:00+00:00,23.932,24.014,23.666,23.811,450391.7
2026-01-19 08:00:00+00:00,23.809,24.226,23.766,24.101,568874.04
2026-01-19 12:00:00+00:00,24.106,24.106,23.473,23.748,438989.57
2026-01-19 16:00:00+00:00,23.749,24.13,23.728,24.027,128151.63
2026-01-19 20:00:00+00:00,24.03,24.1,23.549,23.712,174197.24
2026-01-20 00:00:00+00:00,23.716,23.763,23.437,23.746,96206.06
2026-01-20 04:00:00+00:00,23.742,23.849,23.063,23.078,405304.48
2026-01-20 08:00:00+00:00,23.075,23.242,22.716,22.748,719603.25
2026-01-20 12:00:00+00:00,22.745,22.848,21.587,22.061,1147074.55
2026-01-20 16:00:00+00:00,22.059,22.15,21.0,21.523,755383.89
2026-01-20 20:00:00+00:00,21.504,21.816,20.818,20.973,629294.51
2026-01-21 00:00:00+00:00,20.97,21.528,20.88,21.409,359643.85
2026-01-21 04:00:00+00:00,21.399,21.767,21.221,21.242,261821.71
2026-01-21 08:00:00+00:00,21.248,21.249,20.557,20.694,828413.8
2026-01-21 12:00:00+00:00,20.692,21.596,20.5,21.562,490979.25
2026-01-21 16:00:00+00:00,21.57,21.979,20.5,21.851,818443.19
2026-01-21 20:00:00+00:00,21.867,22.072,21.409,21.524,469559.91
2026-01-22 00:00:00+00:00,21.525,22.189,21.492,21.569,183950.64
2026-01-22 04:00:00+00:00,21.57,21.959,21.57,21.93,106748.01
2026-01-22 08:00:00+00:00,21.934,22.211,21.773,21.796,516633.78
